Model,MDO3014
Firmware Version,1.22

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,1e-07,
Horizontal Delay,1.816e-05,
Sample Interval,4e-10,
Record Length,100000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,250
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,5,50
Vertical Position,0,0
,,
,,
,,
Label,,
TIME,CH2,CH3
1.448160e-05,0.2,0
1.448200e-05,0,0
1.448240e-05,0,-2
1.448280e-05,0,0
1.448320e-05,0,-2
1.448360e-05,0,-2
1.448400e-05,0,-2
1.448440e-05,0,-2
1.448480e-05,0,-2
1.448520e-05,0,0
1.448560e-05,0,0
1.448600e-05,0,-2
1.448640e-05,0,0
1.448680e-05,0,-2
1.448720e-05,0,0
1.448760e-05,0,0
1.448800e-05,0,0
1.448840e-05,0,0
1.448880e-05,0,0
1.448920e-05,0,0
1.448960e-05,0,0
1.449000e-05,0,-2
1.449040e-05,0,0
1.449080e-05,0,-2
1.449120e-05,0,-2
1.449160e-05,0,0
1.449200e-05,0,0
1.449240e-05,0,0
1.449280e-05,0,0
1.449320e-05,0,-2
1.449360e-05,0,0
1.449400e-05,0,-2
1.449440e-05,0,0
1.449480e-05,0,0
1.449520e-05,-0.2,0
1.449560e-05,0,-2
1.449600e-05,0,0
1.449640e-05,0,0
1.449680e-05,0,-2
1.449720e-05,0,-2
1.449760e-05,0,-2
1.449800e-05,0,0
1.449840e-05,0,-2
1.449880e-05,-0.2,-2
1.449920e-05,-0.2,-2
1.449960e-05,0,-2
1.450000e-05,0,0
1.450040e-05,0,-2
1.450080e-05,0,0
1.450120e-05,0,0
1.450160e-05,0,0
1.450200e-05,0,-2
1.450240e-05,0,0
1.450280e-05,0,0
1.450320e-05,0,0
1.450360e-05,0,0
1.450400e-05,0,-2
1.450440e-05,0,0
1.450480e-05,0,0
1.450520e-05,0,0
1.450560e-05,0,0
1.450600e-05,0,-2
1.450640e-05,0,0
1.450680e-05,0,0
1.450720e-05,0,0
1.450760e-05,0,0
1.450800e-05,-0.2,-2
1.450840e-05,0,0
1.450880e-05,0,-2
1.450920e-05,0,-2
1.450960e-05,0,0
1.451000e-05,0,-2
1.451040e-05,0.2,0
1.451080e-05,0,-2
1.451120e-05,0,0
1.451160e-05,0,-2
1.451200e-05,0,0
1.451240e-05,0,-2
1.451280e-05,0,0
1.451320e-05,-0.2,0
1.451360e-05,0,-2
1.451400e-05,0.2,-2
1.451440e-05,0,0
1.451480e-05,0,-2
1.451520e-05,0,-2
1.451560e-05,0,0
1.451600e-05,0,-2
1.451640e-05,0,-2
1.451680e-05,0,-2
1.451720e-05,0,-2
1.451760e-05,0,-2
1.451800e-05,0,0
1.451840e-05,0,0
1.451880e-05,0,0
1.451920e-05,0,-2
1.451960e-05,0,0
1.452000e-05,0,-2
1.452040e-05,0,0
1.452080e-05,0,0
1.452120e-05,0,-2
1.452160e-05,0,0
1.452200e-05,0,0
1.452240e-05,0,0
1.452280e-05,0,-2
1.452320e-05,0,-2
1.452360e-05,0,0
1.452400e-05,0,0
1.452440e-05,0,0
1.452480e-05,0,0
1.452520e-05,0,2
1.452560e-05,-0.2,0
1.452600e-05,0,-2
1.452640e-05,0,-2
1.452680e-05,0,-2
1.452720e-05,0,-2
1.452760e-05,-0.2,0
1.452800e-05,0,0
1.452840e-05,0,-2
1.452880e-05,0,-2
1.452920e-05,0,0
1.452960e-05,0,-2
1.453000e-05,0,0
1.453040e-05,0,-2
1.453080e-05,0,0
1.453120e-05,0,-2
1.453160e-05,0,-2
1.453200e-05,0,-2
1.453240e-05,0,0
1.453280e-05,0,-2
1.453320e-05,0,-2
1.453360e-05,0,0
1.453400e-05,0,-2
1.453440e-05,0,0
1.453480e-05,0,-2
1.453520e-05,0,0
1.453560e-05,0,-2
1.453600e-05,0,0
1.453640e-05,0.2,-2
1.453680e-05,0,0
1.453720e-05,0,-2
1.453760e-05,0,-2
1.453800e-05,0,0
1.453840e-05,0,0
1.453880e-05,-0.2,0
1.453920e-05,0,0
1.453960e-05,0,0
1.454000e-05,0,0
1.454040e-05,0,-2
1.454080e-05,0,-2
1.454120e-05,-0.2,0
1.454160e-05,0,0
1.454200e-05,0,0
1.454240e-05,0,-2
1.454280e-05,0,0
1.454320e-05,0,-2
1.454360e-05,0,-2
1.454400e-05,0,-2
1.454440e-05,0,0
1.454480e-05,0,-2
1.454520e-05,0,0
1.454560e-05,0,-2
1.454600e-05,-0.2,-2
1.454640e-05,0,0
1.454680e-05,0,-2
1.454720e-05,0,-2
1.454760e-05,-0.2,0
1.454800e-05,0,-2
1.454840e-05,0,-2
1.454880e-05,0,0
1.454920e-05,0,-2
1.454960e-05,0,0
1.455000e-05,0,-2
1.455040e-05,0,0
1.455080e-05,0,0
1.455120e-05,0,0
1.455160e-05,0,0
1.455200e-05,0,-2
1.455240e-05,0,0
1.455280e-05,0,-2
1.455320e-05,0,0
1.455360e-05,0,2
1.455400e-05,0,-2
1.455440e-05,0,0
1.455480e-05,0,-2
1.455520e-05,0,0
1.455560e-05,0,-2
1.455600e-05,0.2,-2
1.455640e-05,0,0
1.455680e-05,0,0
1.455720e-05,0,0
1.455760e-05,-0.2,0
1.455800e-05,0,-2
1.455840e-05,0,0
1.455880e-05,0,-2
1.455920e-05,0,0
1.455960e-05,0,0
1.456000e-05,0,-2
1.456040e-05,0,0
1.456080e-05,0,-2
1.456120e-05,0,-2
1.456160e-05,0,-2
1.456200e-05,0,0
1.456240e-05,0,-2
1.456280e-05,0,-2
1.456320e-05,0,-2
1.456360e-05,0,0
1.456400e-05,0,0
1.456440e-05,0,-2
1.456480e-05,0,0
1.456520e-05,0,0
1.456560e-05,0,0
1.456600e-05,0,-2
1.456640e-05,0,-2
1.456680e-05,0,-2
1.456720e-05,0,0
1.456760e-05,0,-2
1.456800e-05,0,0
1.456840e-05,-0.2,0
1.456880e-05,0,0
1.456920e-05,0,-2
1.456960e-05,0,-2
1.457000e-05,0,-2
1.457040e-05,-0.2,0
1.457080e-05,0.2,0
1.457120e-05,0,0
1.457160e-05,0,-2
1.457200e-05,0,-2
1.457240e-05,0,-2
1.457280e-05,0,-2
1.457320e-05,0,0
1.457360e-05,0,-2
1.457400e-05,0,-2
1.457440e-05,0,0
1.457480e-05,0,-2
1.457520e-05,0,0
1.457560e-05,0,0
1.457600e-05,0,0
1.457640e-05,0,-2
1.457680e-05,0,-2
1.457720e-05,0.2,0
1.457760e-05,0,-2
1.457800e-05,0,-2
1.457840e-05,-0.2,0
1.457880e-05,0,0
1.457920e-05,0,-2
1.457960e-05,0,0
1.458000e-05,0,-2
1.458040e-05,0,0
1.458080e-05,0,-2
1.458120e-05,0,0
1.458160e-05,0,0
1.458200e-05,0,0
1.458240e-05,0,-2
1.458280e-05,0,0
1.458320e-05,-0.2,-2
1.458360e-05,0,-2
1.458400e-05,0,0
1.458440e-05,0,-2
1.458480e-05,0,-2
1.458520e-05,0,-2
1.458560e-05,0,0
1.458600e-05,0,0
1.458640e-05,0,0
1.458680e-05,0,0
1.458720e-05,0,0
1.458760e-05,0,0
1.458800e-05,0,-2
1.458840e-05,0,0
1.458880e-05,0,0
1.458920e-05,0,0
1.458960e-05,-0.2,-2
1.459000e-05,0.2,0
1.459040e-05,0,-2
1.459080e-05,0,-2
1.459120e-05,-0.2,0
1.459160e-05,0,-2
1.459200e-05,0,0
1.459240e-05,0,0
1.459280e-05,0,0
1.459320e-05,0,-2
1.459360e-05,0,0
1.459400e-05,0,0
1.459440e-05,0,0
1.459480e-05,0.2,0
1.459520e-05,0,-2
1.459560e-05,0,-2
1.459600e-05,0,0
1.459640e-05,0,-2
1.459680e-05,0,-2
1.459720e-05,0,0
1.459760e-05,0,-2
1.459800e-05,0,0
1.459840e-05,0,-2
1.459880e-05,0,-2
1.459920e-05,0,-4
1.459960e-05,0,0
1.460000e-05,0,0
1.460040e-05,0,0
1.460080e-05,0,0
1.460120e-05,0,0
1.460160e-05,0,-2
1.460200e-05,0,0
1.460240e-05,0,-2
1.460280e-05,0,-2
1.460320e-05,0,-2
1.460360e-05,0,0
1.460400e-05,0,0
1.460440e-05,0,-2
1.460480e-05,0,-2
1.460520e-05,0,0
1.460560e-05,0,-2
1.460600e-05,0,0
1.460640e-05,0,0
1.460680e-05,0,-2
1.460720e-05,0,-2
1.460760e-05,0,0
1.460800e-05,0,-2
1.460840e-05,0,0
1.460880e-05,0,0
1.460920e-05,0,-2
1.460960e-05,0,0
1.461000e-05,0,-2
1.461040e-05,0,-2
1.461080e-05,0,0
1.461120e-05,0,0
1.461160e-05,0,-2
1.461200e-05,0,-2
1.461240e-05,0,0
1.461280e-05,0,0
1.461320e-05,0,0
1.461360e-05,0,-2
1.461400e-05,0,0
1.461440e-05,0,0
1.461480e-05,0,0
1.461520e-05,0,-2
1.461560e-05,0,-2
1.461600e-05,0,0
1.461640e-05,0,-2
1.461680e-05,0.2,-2
1.461720e-05,0,-2
1.461760e-05,-0.2,0
1.461800e-05,0,0
1.461840e-05,0,-2
1.461880e-05,0,-2
1.461920e-05,0,0
1.461960e-05,0,-2
1.462000e-05,-0.2,-2
1.462040e-05,0,0
1.462080e-05,0,0
1.462120e-05,0,-2
1.462160e-05,0.2,0
1.462200e-05,0,-2
1.462240e-05,0,-2
1.462280e-05,0,-2
1.462320e-05,0,-2
1.462360e-05,0,0
1.462400e-05,0,0
1.462440e-05,0,0
1.462480e-05,0,-2
1.462520e-05,0,0
1.462560e-05,0,0
1.462600e-05,0,-2
1.462640e-05,0,-2
1.462680e-05,0,0
1.462720e-05,0,2
1.462760e-05,0,0
1.462800e-05,0,0
1.462840e-05,-0.2,0
1.462880e-05,0,0
1.462920e-05,0,-2
1.462960e-05,0,0
1.463000e-05,0,0
1.463040e-05,0,-2
1.463080e-05,0,0
1.463120e-05,0,-2
1.463160e-05,0,-2
1.463200e-05,0,0
1.463240e-05,0,0
1.463280e-05,0,0
1.463320e-05,0,-2
1.463360e-05,0,0
1.463400e-05,0,-2
1.463440e-05,0,0
1.463480e-05,0,0
1.463520e-05,0,-2
1.463560e-05,-0.2,-2
1.463600e-05,0,0
1.463640e-05,0,0
1.463680e-05,0,-2
1.463720e-05,0,-2
1.463760e-05,0,0
1.463800e-05,0,0
1.463840e-05,0,0
1.463880e-05,0,-2
1.463920e-05,0,-2
1.463960e-05,0,0
1.464000e-05,0,0
1.464040e-05,0,0
1.464080e-05,0,-2
1.464120e-05,0,-2
1.464160e-05,0,0
1.464200e-05,0,0
1.464240e-05,0,0
1.464280e-05,0,0
1.464320e-05,0,0
1.464360e-05,0,0
1.464400e-05,0,-2
1.464440e-05,0,0
1.464480e-05,0,0
1.464520e-05,0,0
1.464560e-05,0,-2
1.464600e-05,0,-4
1.464640e-05,0,0
1.464680e-05,0.2,-2
1.464720e-05,0,-2
1.464760e-05,0,-2
1.464800e-05,0,0
1.464840e-05,0,0
1.464880e-05,0,0
1.464920e-05,0,-2
1.464960e-05,0,0
1.465000e-05,0,2
1.465040e-05,0,-2
1.465080e-05,0,0
1.465120e-05,0,0
1.465160e-05,0,0
1.465200e-05,0,0
1.465240e-05,0,-2
1.465280e-05,0,0
1.465320e-05,0,0
1.465360e-05,0,-2
1.465400e-05,0,-2
1.465440e-05,0,-2
1.465480e-05,0,-2
1.465520e-05,0,0
1.465560e-05,0,-4
1.465600e-05,0,0
1.465640e-05,0,0
1.465680e-05,0,0
1.465720e-05,0.2,0
1.465760e-05,0,0
1.465800e-05,0,0
1.465840e-05,0,0
1.465880e-05,0,-2
1.465920e-05,0,-2
1.465960e-05,0,-2
1.466000e-05,0,-2
1.466040e-05,0.2,-2
1.466080e-05,0,-2
1.466120e-05,0,0
1.466160e-05,0,0
1.466200e-05,0,-2
1.466240e-05,0.2,-2
1.466280e-05,0,-2
1.466320e-05,0,0
1.466360e-05,0,-2
1.466400e-05,0,-2
1.466440e-05,0,0
1.466480e-05,0,0
1.466520e-05,0,-2
1.466560e-05,0,-2
1.466600e-05,0,0
1.466640e-05,0,-2
1.466680e-05,0,-2
1.466720e-05,0,0
1.466760e-05,0,-2
1.466800e-05,0,0
1.466840e-05,0.2,0
1.466880e-05,-0.2,-2
1.466920e-05,0,0
1.466960e-05,0,0
1.467000e-05,0,-2
1.467040e-05,0,-2
1.467080e-05,0,0
1.467120e-05,0,-2
1.467160e-05,0,-2
1.467200e-05,0,0
1.467240e-05,0,0
1.467280e-05,0,0
1.467320e-05,0,0
1.467360e-05,0,-2
1.467400e-05,0,0
1.467440e-05,0,0
1.467480e-05,0,0
1.467520e-05,0,0
1.467560e-05,0,0
1.467600e-05,0.2,0
1.467640e-05,0,-2
1.467680e-05,0,0
1.467720e-05,0,-2
1.467760e-05,0,0
1.467800e-05,0,0
1.467840e-05,0,0
1.467880e-05,0,0
1.467920e-05,0,0
1.467960e-05,0,-2
1.468000e-05,0,-2
1.468040e-05,0,-2
1.468080e-05,-0.2,-2
1.468120e-05,0,0
1.468160e-05,0,-2
1.468200e-05,-0.2,0
1.468240e-05,-0.2,0
1.468280e-05,0,-2
1.468320e-05,0,-2
1.468360e-05,-0.2,0
1.468400e-05,0,0
1.468440e-05,-0.2,0
1.468480e-05,0,0
1.468520e-05,0,-2
1.468560e-05,0,-2
1.468600e-05,0,0
1.468640e-05,0,0
1.468680e-05,0,0
1.468720e-05,0,-2
1.468760e-05,0,0
1.468800e-05,-0.2,-2
1.468840e-05,0,0
1.468880e-05,0,0
1.468920e-05,-0.2,0
1.468960e-05,0,-2
1.469000e-05,0,-2
1.469040e-05,0,-2
1.469080e-05,0,0
1.469120e-05,0,-2
1.469160e-05,0,-2
1.469200e-05,0,0
1.469240e-05,0,0
1.469280e-05,0,0
1.469320e-05,0,-2
1.469360e-05,0,-2
1.469400e-05,0,0
1.469440e-05,0,0
1.469480e-05,0,0
1.469520e-05,0,0
1.469560e-05,0,0
1.469600e-05,0,-2
1.469640e-05,0,-2
1.469680e-05,0,-2
1.469720e-05,0,-2
1.469760e-05,0,0
1.469800e-05,0,-2
1.469840e-05,0,0
1.469880e-05,0,0
1.469920e-05,0,0
1.469960e-05,0,0
1.470000e-05,0,-2
1.470040e-05,0,-2
1.470080e-05,0,0
1.470120e-05,0,0
1.470160e-05,0,0
1.470200e-05,0,0
1.470240e-05,0,0
1.470280e-05,0,-2
1.470320e-05,0,0
1.470360e-05,-0.2,0
1.470400e-05,0,0
1.470440e-05,0,0
1.470480e-05,0,0
1.470520e-05,-0.2,-2
1.470560e-05,0,0
1.470600e-05,0,-2
1.470640e-05,0,-2
1.470680e-05,0,-2
1.470720e-05,0,-2
1.470760e-05,0.2,-2
1.470800e-05,0,0
1.470840e-05,0,-2
1.470880e-05,0,0
1.470920e-05,0,0
1.470960e-05,0,0
1.471000e-05,0,0
1.471040e-05,0,0
1.471080e-05,0,0
1.471120e-05,0,-2
1.471160e-05,0,0
1.471200e-05,0,-2
1.471240e-05,0,-2
1.471280e-05,0,0
1.471320e-05,0,0
1.471360e-05,0,-2
1.471400e-05,0,0
1.471440e-05,0,-2
1.471480e-05,0,0
1.471520e-05,0,-2
1.471560e-05,0,0
1.471600e-05,0,-2
1.471640e-05,0,-2
1.471680e-05,0,0
1.471720e-05,0.2,-2
1.471760e-05,0,0
1.471800e-05,0,-2
1.471840e-05,0,0
1.471880e-05,0,-2
1.471920e-05,0.2,-2
1.471960e-05,-0.2,-2
1.472000e-05,0,-2
1.472040e-05,0,0
1.472080e-05,0,0
1.472120e-05,0,0
1.472160e-05,0,0
1.472200e-05,0,0
1.472240e-05,-0.2,-2
1.472280e-05,0,0
1.472320e-05,-0.2,-2
1.472360e-05,0,-2
1.472400e-05,0,-2
1.472440e-05,0,-2
1.472480e-05,-0.2,-2
1.472520e-05,-0.2,-2
1.472560e-05,-0.2,-2
1.472600e-05,0,-2
1.472640e-05,0.2,0
1.472680e-05,0,-2
1.472720e-05,0,0
1.472760e-05,0,0
1.472800e-05,0,0
1.472840e-05,-0.2,0
1.472880e-05,0,0
1.472920e-05,0,-2
1.472960e-05,0,-2
1.473000e-05,0,0
1.473040e-05,0,0
1.473080e-05,-0.2,-2
1.473120e-05,0,-2
1.473160e-05,0,0
1.473200e-05,0,-2
1.473240e-05,0,0
1.473280e-05,0,0
1.473320e-05,0,0
1.473360e-05,0,-2
1.473400e-05,0,0
1.473440e-05,0,0
1.473480e-05,0,0
1.473520e-05,0,-2
1.473560e-05,0,-2
1.473600e-05,0,0
1.473640e-05,0,0
1.473680e-05,0,0
1.473720e-05,0,0
1.473760e-05,0,0
1.473800e-05,0,0
1.473840e-05,0,0
1.473880e-05,0,0
1.473920e-05,0,-2
1.473960e-05,0,0
1.474000e-05,0,-2
1.474040e-05,0,0
1.474080e-05,0,0
1.474120e-05,0,0
1.474160e-05,0,-2
1.474200e-05,0,-2
1.474240e-05,0,-2
1.474280e-05,0,-2
1.474320e-05,0,0
1.474360e-05,0,0
1.474400e-05,0,-2
1.474440e-05,0,0
1.474480e-05,0,0
1.474520e-05,0,0
1.474560e-05,0,-2
1.474600e-05,-0.2,0
1.474640e-05,0,0
1.474680e-05,0,-2
1.474720e-05,0,0
1.474760e-05,-0.2,-2
1.474800e-05,0,-2
1.474840e-05,0,-2
1.474880e-05,0,0
1.474920e-05,0,0
1.474960e-05,0,-2
1.475000e-05,0,0
1.475040e-05,0,-2
1.475080e-05,0.2,-2
1.475120e-05,0,-2
1.475160e-05,0,0
1.475200e-05,0,-2
1.475240e-05,0,-2
1.475280e-05,0,-2
1.475320e-05,0,-2
1.475360e-05,0,-2
1.475400e-05,0,-2
1.475440e-05,-0.2,-2
1.475480e-05,0,0
1.475520e-05,0,-2
1.475560e-05,0,-2
1.475600e-05,0,0
1.475640e-05,0,0
1.475680e-05,0,-2
1.475720e-05,0,-2
1.475760e-05,0,-2
1.475800e-05,0,0
1.475840e-05,0,2
1.475880e-05,0,-2
1.475920e-05,0,0
1.475960e-05,0,0
1.476000e-05,0,0
1.476040e-05,0,-2
1.476080e-05,0,-2
1.476120e-05,0,-2
1.476160e-05,0,0
1.476200e-05,0,-2
1.476240e-05,0,-2
1.476280e-05,0,-2
1.476320e-05,0,-2
1.476360e-05,0,0
1.476400e-05,0,-2
1.476440e-05,0,0
1.476480e-05,0,0
1.476520e-05,0,-2
1.476560e-05,0,-2
1.476600e-05,0,-2
1.476640e-05,0,-2
1.476680e-05,0,-2
1.476720e-05,0,0
1.476760e-05,0,0
1.476800e-05,0,0
1.476840e-05,0,-2
1.476880e-05,0,0
1.476920e-05,0,2
1.476960e-05,0,-2
1.477000e-05,0,-2
1.477040e-05,0,-2
1.477080e-05,0,0
1.477120e-05,-0.2,-2
1.477160e-05,0,-2
1.477200e-05,-0.2,0
1.477240e-05,0,0
1.477280e-05,0,0
1.477320e-05,0,-2
1.477360e-05,0,-2
1.477400e-05,0,-2
1.477440e-05,-0.2,0
1.477480e-05,-0.2,-2
1.477520e-05,0,-2
1.477560e-05,0,-2
1.477600e-05,0,0
1.477640e-05,0,-2
1.477680e-05,0,-2
1.477720e-05,0,-2
1.477760e-05,0,0
1.477800e-05,0,0
1.477840e-05,-0.2,-2
1.477880e-05,0,0
1.477920e-05,0,0
1.477960e-05,0,0
1.478000e-05,0,0
1.478040e-05,0,-2
1.478080e-05,0,-2
1.478120e-05,0,-2
1.478160e-05,0.2,-2
1.478200e-05,0,-2
1.478240e-05,0,-2
1.478280e-05,0,-2
1.478320e-05,0,0
1.478360e-05,0,-2
1.478400e-05,0,0
1.478440e-05,0,0
1.478480e-05,0,-2
1.478520e-05,0,-2
1.478560e-05,0,-2
1.478600e-05,0.2,-2
1.478640e-05,0,-2
1.478680e-05,0,-2
1.478720e-05,0,-2
1.478760e-05,0,0
1.478800e-05,0,-2
1.478840e-05,0,0
1.478880e-05,0,0
1.478920e-05,0.2,0
1.478960e-05,0,-2
1.479000e-05,0,-2
1.479040e-05,0,0
1.479080e-05,0,-2
1.479120e-05,0,0
1.479160e-05,0,0
1.479200e-05,0,0
1.479240e-05,0,-2
1.479280e-05,-0.2,0
1.479320e-05,0,-2
1.479360e-05,0,-2
1.479400e-05,0,-2
1.479440e-05,0,-2
1.479480e-05,-0.2,-2
1.479520e-05,0,0
1.479560e-05,0.2,-2
1.479600e-05,0,-2
1.479640e-05,0,0
1.479680e-05,0,-2
1.479720e-05,0,-2
1.479760e-05,-0.2,-2
1.479800e-05,0,-2
1.479840e-05,-0.2,0
1.479880e-05,0,0
1.479920e-05,0,0
1.479960e-05,0,0
1.480000e-05,0,-2
1.480040e-05,0,0
1.480080e-05,-0.2,-2
1.480120e-05,0,0
1.480160e-05,0,-2
1.480200e-05,0,0
1.480240e-05,0,-2
1.480280e-05,0,-2
1.480320e-05,0,0
1.480360e-05,0,-2
1.480400e-05,0,-2
1.480440e-05,0,-2
1.480480e-05,0,0
1.480520e-05,-0.2,0
1.480560e-05,0,0
1.480600e-05,0,-2
1.480640e-05,0,0
1.480680e-05,0,-2
1.480720e-05,0,-2
1.480760e-05,0,-2
1.480800e-05,0,-2
1.480840e-05,0,-2
1.480880e-05,0,2
1.480920e-05,0,0
1.480960e-05,0,-2
1.481000e-05,-0.2,0
1.481040e-05,0,0
1.481080e-05,0,0
1.481120e-05,0,0
1.481160e-05,0,-2
1.481200e-05,0,-2
1.481240e-05,0,-2
1.481280e-05,0,-2
1.481320e-05,0,-2
1.481360e-05,0,-2
1.481400e-05,0,0
1.481440e-05,0,0
1.481480e-05,0,0
1.481520e-05,0,0
1.481560e-05,0,-2
1.481600e-05,0,-2
1.481640e-05,-0.2,-2
1.481680e-05,-0.2,-2
1.481720e-05,-0.2,0
1.481760e-05,0,0
1.481800e-05,0,-2
1.481840e-05,0,0
1.481880e-05,-0.2,-2
1.481920e-05,0,-2
1.481960e-05,0,-2
1.482000e-05,0,0
1.482040e-05,0,0
1.482080e-05,0,0
1.482120e-05,0,0
1.482160e-05,0,0
1.482200e-05,0,-2
1.482240e-05,0,-2
1.482280e-05,0,0
1.482320e-05,0,0
1.482360e-05,0,0
1.482400e-05,0,0
1.482440e-05,0,0
1.482480e-05,0,0
1.482520e-05,0,0
1.482560e-05,0,-2
1.482600e-05,0,0
1.482640e-05,-0.2,-2
1.482680e-05,-0.2,0
1.482720e-05,0,0
1.482760e-05,0,0
1.482800e-05,0,-2
1.482840e-05,0,-2
1.482880e-05,0,-2
1.482920e-05,0,0
1.482960e-05,0,-2
1.483000e-05,0,0
1.483040e-05,0,0
1.483080e-05,0,0
1.483120e-05,0,0
1.483160e-05,-0.2,-2
1.483200e-05,0,0
1.483240e-05,0,0
1.483280e-05,0,0
1.483320e-05,0,0
1.483360e-05,0,0
1.483400e-05,0,-2
1.483440e-05,0,0
1.483480e-05,0,-2
1.483520e-05,0,0
1.483560e-05,0,0
1.483600e-05,0,-2
1.483640e-05,0,0
1.483680e-05,0,-2
1.483720e-05,0,-2
1.483760e-05,-0.2,-2
1.483800e-05,0,-2
1.483840e-05,0,0
1.483880e-05,-0.2,-2
1.483920e-05,0,0
1.483960e-05,0,0
1.484000e-05,0,0
1.484040e-05,0,-2
1.484080e-05,0,0
1.484120e-05,0,0
1.484160e-05,0,0
1.484200e-05,0,-2
1.484240e-05,0,-2
1.484280e-05,0,0
1.484320e-05,0,0
1.484360e-05,0,-2
1.484400e-05,0,-2
1.484440e-05,0,0
1.484480e-05,0,0
1.484520e-05,0,0
1.484560e-05,0,0
1.484600e-05,-0.2,0
1.484640e-05,0,0
1.484680e-05,0,-2
1.484720e-05,0,-2
1.484760e-05,0,0
1.484800e-05,0,-2
1.484840e-05,0.2,-2
1.484880e-05,0,-2
1.484920e-05,0,0
1.484960e-05,0,-2
1.485000e-05,0,-2
1.485040e-05,0,-2
1.485080e-05,0,0
1.485120e-05,0,-2
1.485160e-05,0,-2
1.485200e-05,0,-2
1.485240e-05,0,-2
1.485280e-05,0,0
1.485320e-05,0.2,0
1.485360e-05,0,0
1.485400e-05,0,0
1.485440e-05,0,-2
1.485480e-05,0,0
1.485520e-05,0,0
1.485560e-05,0,-2
1.485600e-05,0,0
1.485640e-05,0,0
1.485680e-05,0,0
1.485720e-05,0,-2
1.485760e-05,0,-2
1.485800e-05,-0.2,-2
1.485840e-05,-0.2,-2
1.485880e-05,0,0
1.485920e-05,0,0
1.485960e-05,0,0
1.486000e-05,0,-2
1.486040e-05,0,0
1.486080e-05,0,-2
1.486120e-05,0,-2
1.486160e-05,0,0
1.486200e-05,0,-2
1.486240e-05,0,-2
1.486280e-05,0,0
1.486320e-05,0,0
1.486360e-05,0,-2
1.486400e-05,0,0
1.486440e-05,0,0
1.486480e-05,0,0
1.486520e-05,0,0
1.486560e-05,0,0
1.486600e-05,0,-2
1.486640e-05,0,0
1.486680e-05,0,-2
1.486720e-05,0,0
1.486760e-05,0,0
1.486800e-05,0,0
1.486840e-05,0,-2
1.486880e-05,0,0
1.486920e-05,0,-2
1.486960e-05,0,0
1.487000e-05,0,0
1.487040e-05,0,0
1.487080e-05,0,0
1.487120e-05,0,-2
1.487160e-05,0,-2
1.487200e-05,0,0
1.487240e-05,0,-2
1.487280e-05,0,0
1.487320e-05,-0.2,-2
1.487360e-05,0,2
1.487400e-05,0,0
1.487440e-05,0,0
1.487480e-05,0,-2
1.487520e-05,0,0
1.487560e-05,0,-2
1.487600e-05,0,0
1.487640e-05,0,0
1.487680e-05,0,0
1.487720e-05,0,0
1.487760e-05,0,-2
1.487800e-05,0,0
1.487840e-05,0,-2
1.487880e-05,-0.2,-2
1.487920e-05,0,-2
1.487960e-05,0,0
1.488000e-05,0,0
1.488040e-05,0,-2
1.488080e-05,0,-2
1.488120e-05,0,-4
1.488160e-05,0,-4
1.488200e-05,0,-2
1.488240e-05,0,-2
1.488280e-05,0,0
1.488320e-05,0,0
1.488360e-05,0,0
1.488400e-05,0,-2
1.488440e-05,0,0
1.488480e-05,0,-2
1.488520e-05,0,0
1.488560e-05,0,0
1.488600e-05,0,-2
1.488640e-05,0,0
1.488680e-05,0,0
1.488720e-05,0,-2
1.488760e-05,0,0
1.488800e-05,0,0
1.488840e-05,0,0
1.488880e-05,0,0
1.488920e-05,0,-2
1.488960e-05,0,-2
1.489000e-05,0,0
1.489040e-05,0,-2
1.489080e-05,0,0
1.489120e-05,0,0
1.489160e-05,0,0
1.489200e-05,0,0
1.489240e-05,0,-2
1.489280e-05,0,-4
1.489320e-05,0,-2
1.489360e-05,0,-2
1.489400e-05,0,-2
1.489440e-05,0,-2
1.489480e-05,0,0
1.489520e-05,0,0
1.489560e-05,0,0
1.489600e-05,0,0
1.489640e-05,0,0
1.489680e-05,0,0
1.489720e-05,0,0
1.489760e-05,0,0
1.489800e-05,0,-2
1.489840e-05,0,-2
1.489880e-05,0,-2
1.489920e-05,0,0
1.489960e-05,0,-2
1.490000e-05,-0.2,0
1.490040e-05,0,0
1.490080e-05,0,0
1.490120e-05,0,0
1.490160e-05,0,0
1.490200e-05,0,-2
1.490240e-05,0,0
1.490280e-05,0,0
1.490320e-05,0,-2
1.490360e-05,0,0
1.490400e-05,0,-2
1.490440e-05,0,-2
1.490480e-05,0,-2
1.490520e-05,-0.2,-2
1.490560e-05,-0.2,-2
1.490600e-05,0,-2
1.490640e-05,0,-2
1.490680e-05,0,-2
1.490720e-05,0,-2
1.490760e-05,0,0
1.490800e-05,0,0
1.490840e-05,0,0
1.490880e-05,0,-2
1.490920e-05,0,2
1.490960e-05,0,-2
1.491000e-05,-0.2,0
1.491040e-05,0,-2
1.491080e-05,0,0
1.491120e-05,0,-2
1.491160e-05,0,0
1.491200e-05,0,-2
1.491240e-05,0,-2
1.491280e-05,0,0
1.491320e-05,0,-2
1.491360e-05,0,-2
1.491400e-05,0,-2
1.491440e-05,0,0
1.491480e-05,0,0
